Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,Rendering Method,TimeStamp
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:310.5905|y:215.1395|z:30.45361),Pos(x:-0.5472919|y:1.146631|z:1.364249)|Rot(x:318.9045|y:223.4708|z:40.09048),Pos(x:-0.5074142|y:1.174899|z:1.360419)|Rot(x:332.4002|y:243.3687|z:61.80175),Pos(x:-0.4905781|y:1.186833|z:1.340763)|Rot(x:332.4002|y:243.3687|z:61.8017),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:5.860679|y:94.96841|z:359.7507),Pos(x:-0.580621|y:1.242419|z:1.354829)|Rot(x:25.71725|y:94.87444|z:359.7248),Pos(x:-0.5694094|y:1.265803|z:1.353748)|Rot(x:43.58809|y:94.75783|z:359.6577),Pos(x:-0.5509402|y:1.285287|z:1.352049)|Rot(x:43.58813|y:94.75777|z:359.6576),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:9.949535|y:90|z:0),Pos(x:-0.578725|y:1.248406|z:1.328133)|Rot(x:30.57461|y:90|z:0),Pos(x:-0.5646251|y:1.272271|z:1.328133)|Rot(x:49.1372|y:90|z:0),Pos(x:-0.5432225|y:1.290787|z:1.328133)|Rot(x:49.13715|y:90.00007|z:4.958863E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:5.386035|y:87.01775|z:0.1495535),Pos(x:-0.5817178|y:1.238584|z:1.304317)|Rot(x:18.20038|y:87.05267|z:0.1567463),Pos(x:-0.573504|y:1.26361|z:1.304813)|Rot(x:28.86192|y:71.53293|z:352.5233),Pos(x:-0.5607287|y:1.286013|z:1.30554)|Rot(x:28.86192|y:71.53294|z:352.5233),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:5.392912|y:85.02955|z:356.469),Pos(x:-0.5788131|y:1.222924|z:1.281465)|Rot(x:18.20718|y:85.08771|z:356.4809),Pos(x:-0.5730035|y:1.240356|z:1.280832)|Rot(x:29.90692|y:89.91874|z:358.8792),Pos(x:-0.5634319|y:1.256997|z:1.28047)|Rot(x:29.90695|y:89.91869|z:358.8792),Yes,0,StressBall (UnityEngine.GameObject),1,2024-08-28 16:00:26
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:310.5905|y:215.1395|z:30.45361),Pos(x:-0.5472919|y:1.146631|z:1.364249)|Rot(x:318.9045|y:223.4708|z:40.09048),Pos(x:-0.5074142|y:1.174899|z:1.360419)|Rot(x:332.4002|y:243.3687|z:61.80175),Pos(x:-0.4905781|y:1.186833|z:1.340763)|Rot(x:332.4002|y:243.3687|z:61.8017),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:5.827478|y:94.96857|z:359.7508),Pos(x:-0.5806479|y:1.242421|z:1.354832)|Rot(x:25.68405|y:94.87461|z:359.7249),Pos(x:-0.5694498|y:1.265813|z:1.353752)|Rot(x:43.5549|y:94.7581|z:359.6579),Pos(x:-0.5509919|y:1.285307|z:1.352054)|Rot(x:43.55495|y:94.75803|z:359.6578),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:10.34247|y:90|z:0),Pos(x:-0.5783685|y:1.248342|z:1.328133)|Rot(x:31.67142|y:90|z:0),Pos(x:-0.5638144|y:1.271933|z:1.328133)|Rot(x:50.86751|y:90|z:0),Pos(x:-0.5418624|y:1.289794|z:1.328133)|Rot(x:50.86745|y:90.00007|z:6.222875E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:5.680316|y:87.01849|z:0.1496302),Pos(x:-0.5814802|y:1.238561|z:1.30433)|Rot(x:18.99339|y:87.05496|z:0.1574762),Pos(x:-0.5729213|y:1.263471|z:1.304843)|Rot(x:30.05827|y:71.34794|z:352.1407),Pos(x:-0.559664|y:1.285591|z:1.305594)|Rot(x:30.05826|y:71.34795|z:352.1407),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:5.687199|y:85.03084|z:356.4691),Pos(x:-0.5786126|y:1.222904|z:1.281483)|Rot(x:19.00019|y:85.09152|z:356.4821),Pos(x:-0.5725633|y:1.240256|z:1.28087)|Rot(x:31.14416|y:89.98728|z:359.0036),Pos(x:-0.5626346|y:1.256686|z:1.280538)|Rot(x:31.14419|y:89.98721|z:359.0035),Yes,0,StressBall (UnityEngine.GameObject),1,2024-08-28 16:00:27
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:310.387|y:214.7987|z:30.90168),Pos(x:-0.5471399|y:1.146415|z:1.364249)|Rot(x:318.6608|y:223.2447|z:40.43364),Pos(x:-0.5070879|y:1.174435|z:1.360419)|Rot(x:332.083|y:243.2848|z:61.98183),Pos(x:-0.4901782|y:1.186265|z:1.340763)|Rot(x:332.0829|y:243.2848|z:61.98182),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:5.761099|y:94.96883|z:359.7508),Pos(x:-0.5807016|y:1.242427|z:1.354836)|Rot(x:25.61768|y:94.87497|z:359.725),Pos(x:-0.5695305|y:1.265831|z:1.353758)|Rot(x:43.48851|y:94.75865|z:359.6582),Pos(x:-0.5510952|y:1.285347|z:1.352063)|Rot(x:43.48857|y:94.75858|z:359.6582),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:10.42022|y:90|z:0),Pos(x:-0.578298|y:1.248329|z:1.328133)|Rot(x:31.91894|y:90|z:0),Pos(x:-0.5636421|y:1.271857|z:1.328133)|Rot(x:51.26778|y:90|z:0),Pos(x:-0.541566|y:1.289564|z:1.328133)|Rot(x:51.26773|y:90.00007|z:5.731102E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:5.973196|y:87.01927|z:0.1497115),Pos(x:-0.5812439|y:1.238537|z:1.304342)|Rot(x:19.79333|y:87.05728|z:0.1582466),Pos(x:-0.5723385|y:1.263324|z:1.304873)|Rot(x:31.26734|y:71.14896|z:351.7441),Pos(x:-0.5586001|y:1.285149|z:1.305649)|Rot(x:31.26735|y:71.14897|z:351.7441),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:5.980082|y:85.03211|z:356.4692),Pos(x:-0.5784132|y:1.222884|z:1.2815)|Rot(x:19.80012|y:85.09541|z:356.4834),Pos(x:-0.5721231|y:1.24015|z:1.280908)|Rot(x:32.3956|y:90.06075|z:359.1328),Pos(x:-0.561838|y:1.25636|z:1.280607)|Rot(x:32.39565|y:90.0607|z:359.1328),Yes,0,StressBall (UnityEngine.GameObject),1,2024-08-28 16:00:28
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:310.5905|y:215.1395|z:30.45361),Pos(x:-0.5472919|y:1.146631|z:1.364249)|Rot(x:318.9045|y:223.4708|z:40.09048),Pos(x:-0.5074142|y:1.174899|z:1.360419)|Rot(x:332.4002|y:243.3687|z:61.80175),Pos(x:-0.4905781|y:1.186833|z:1.340763)|Rot(x:332.4002|y:243.3687|z:61.8017),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:5.794294|y:94.9687|z:359.7508),Pos(x:-0.5806748|y:1.242424|z:1.354834)|Rot(x:25.58576|y:94.87513|z:359.7251),Pos(x:-0.5695167|y:1.265835|z:1.353757)|Rot(x:43.39801|y:94.75939|z:359.6588),Pos(x:-0.551112|y:1.28538|z:1.352064)|Rot(x:43.39806|y:94.75933|z:359.6587),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:10.62224|y:90|z:0),Pos(x:-0.578115|y:1.248295|z:1.328133)|Rot(x:32.43607|y:90|z:0),Pos(x:-0.5632473|y:1.27169|z:1.328133)|Rot(x:52.06852|y:90|z:0),Pos(x:-0.5409258|y:1.289086|z:1.328133)|Rot(x:52.06848|y:90.00009|z:7.499974E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:6.111947|y:87.01964|z:0.1497416),Pos(x:-0.5811319|y:1.238525|z:1.304348)|Rot(x:20.14676|y:87.05831|z:0.1585972),Pos(x:-0.572074|y:1.263257|z:1.304886)|Rot(x:31.7931|y:71.05848|z:351.5684),Pos(x:-0.5581282|y:1.284949|z:1.305673)|Rot(x:31.7931|y:71.05851|z:351.5684),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:6.118824|y:85.03273|z:356.4693),Pos(x:-0.5783187|y:1.222874|z:1.281508)|Rot(x:20.15356|y:85.09715|z:356.484),Pos(x:-0.5719227|y:1.240102|z:1.280925)|Rot(x:32.94012|y:90.0941|z:359.1902),Pos(x:-0.5614839|y:1.256213|z:1.280637)|Rot(x:32.94017|y:90.09406|z:359.1902),Yes,0,StressBall (UnityEngine.GameObject),1,2024-08-28 16:00:29
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:311.0026|y:215.8095|z:29.56858),Pos(x:-0.5475998|y:1.14706|z:1.364249)|Rot(x:319.395|y:223.9147|z:39.41175),Pos(x:-0.5080755|y:1.17582|z:1.360419)|Rot(x:333.0354|y:243.5323|z:61.44462),Pos(x:-0.4913886|y:1.187962|z:1.340763)|Rot(x:333.0354|y:243.5323|z:61.44461),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:5.727912|y:94.96899|z:359.7508),Pos(x:-0.5807285|y:1.242429|z:1.354839)|Rot(x:25.58449|y:94.87515|z:359.7251),Pos(x:-0.569571|y:1.26584|z:1.353762)|Rot(x:43.45532|y:94.75893|z:359.6584),Pos(x:-0.5511469|y:1.285367|z:1.352067)|Rot(x:43.45538|y:94.75884|z:359.6584),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:10.69643|y:90|z:0),Pos(x:-0.5780478|y:1.248282|z:1.328133)|Rot(x:32.69886|y:90|z:0),Pos(x:-0.563073|y:1.271609|z:1.328133)|Rot(x:52.50106|y:90|z:0),Pos(x:-0.5406208|y:1.288836|z:1.328133)|Rot(x:52.501|y:90.00007|z:6.17104E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:6.187771|y:87.01984|z:0.1497668),Pos(x:-0.5810708|y:1.238518|z:1.304351)|Rot(x:20.37796|y:87.05901|z:0.1588336),Pos(x:-0.5719133|y:1.263214|z:1.304895)|Rot(x:32.14979|y:70.99573|z:351.448),Pos(x:-0.5578275|y:1.284815|z:1.305688)|Rot(x:32.14979|y:70.99574|z:351.4481),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:6.194654|y:85.03307|z:356.4693),Pos(x:-0.5782671|y:1.222868|z:1.281513)|Rot(x:20.38475|y:85.09827|z:356.4844),Pos(x:-0.5718018|y:1.24007|z:1.280936)|Rot(x:33.30968|y:90.11723|z:359.2296),Pos(x:-0.5612594|y:1.256115|z:1.280656)|Rot(x:33.30972|y:90.11717|z:359.2296),Yes,0,StressBall (UnityEngine.GameObject),1,2024-08-28 16:00:30
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:310.387|y:214.7987|z:30.90168),Pos(x:-0.5471399|y:1.146415|z:1.364249)|Rot(x:318.6608|y:223.2447|z:40.43364),Pos(x:-0.5070879|y:1.174435|z:1.360419)|Rot(x:332.083|y:243.2848|z:61.98183),Pos(x:-0.4901782|y:1.186265|z:1.340763)|Rot(x:332.0829|y:243.2848|z:61.98182),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:5.860679|y:94.96841|z:359.7507),Pos(x:-0.580621|y:1.242419|z:1.354829)|Rot(x:25.45683|y:94.87584|z:359.7254),Pos(x:-0.5695154|y:1.265854|z:1.353757)|Rot(x:43.0933|y:94.76189|z:359.6605),Pos(x:-0.5512146|y:1.285497|z:1.352073)|Rot(x:43.09335|y:94.7618|z:359.6604),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:10.76751|y:90|z:0),Pos(x:-0.5779834|y:1.24827|z:1.328133)|Rot(x:32.73027|y:90|z:0),Pos(x:-0.5629959|y:1.271588|z:1.328133)|Rot(x:52.49672|y:90|z:0),Pos(x:-0.5405449|y:1.288818|z:1.328133)|Rot(x:52.49669|y:90.00008|z:5.609482E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:6.233925|y:87.01997|z:0.149781),Pos(x:-0.5810336|y:1.238514|z:1.304353)|Rot(x:20.42353|y:87.05914|z:0.1588743),Pos(x:-0.5718564|y:1.263202|z:1.304898)|Rot(x:32.1931|y:70.98801|z:351.4333),Pos(x:-0.5577537|y:1.284792|z:1.305692)|Rot(x:32.19309|y:70.98801|z:351.4333),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:6.240811|y:85.03326|z:356.4694),Pos(x:-0.5782357|y:1.222865|z:1.281516)|Rot(x:20.43033|y:85.09849|z:356.4845),Pos(x:-0.5717568|y:1.240062|z:1.28094)|Rot(x:33.35456|y:90.12006|z:359.2344),Pos(x:-0.5612018|y:1.256098|z:1.280661)|Rot(x:33.35458|y:90.12002|z:359.2343),Yes,0,StressBall (UnityEngine.GameObject),1,2024-08-28 16:00:31
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:311.2111|y:216.1388|z:29.13157),Pos(x:-0.5477557|y:1.147273|z:1.364249)|Rot(x:319.6417|y:224.1326|z:39.0761),Pos(x:-0.5084104|y:1.176277|z:1.360419)|Rot(x:333.3533|y:243.6122|z:61.26761),Pos(x:-0.4917991|y:1.188522|z:1.340763)|Rot(x:333.3533|y:243.6122|z:61.26757),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:5.761099|y:94.96883|z:359.7508),Pos(x:-0.5807016|y:1.242427|z:1.354836)|Rot(x:25.61768|y:94.87497|z:359.725),Pos(x:-0.5695305|y:1.265831|z:1.353758)|Rot(x:43.48851|y:94.75865|z:359.6582),Pos(x:-0.5510952|y:1.285347|z:1.352063)|Rot(x:43.48857|y:94.75858|z:359.6582),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:10.92758|y:90|z:0),Pos(x:-0.5778385|y:1.248242|z:1.328133)|Rot(x:33.32054|y:90|z:0),Pos(x:-0.5626116|y:1.271405|z:1.328133)|Rot(x:53.47417|y:90|z:0),Pos(x:-0.53987|y:1.288249|z:1.328133)|Rot(x:53.47415|y:90.0001|z:7.172334E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:6.481579|y:87.02062|z:0.1498516),Pos(x:-0.580834|y:1.238492|z:1.304363)|Rot(x:21.16056|y:87.06133|z:0.1596577),Pos(x:-0.5713404|y:1.26306|z:1.304924)|Rot(x:33.32428|y:70.78072|z:351.0446),Pos(x:-0.5567976|y:1.284355|z:1.305741)|Rot(x:33.32426|y:70.78071|z:351.0446),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:6.488452|y:85.03435|z:356.4695),Pos(x:-0.5780672|y:1.222846|z:1.28153)|Rot(x:21.16735|y:85.10217|z:356.4858),Pos(x:-0.5713685|y:1.239959|z:1.280973)|Rot(x:34.52726|y:90.19633|z:359.3618),Pos(x:-0.5604874|y:1.255776|z:1.280722)|Rot(x:34.5273|y:90.19626|z:359.3618),Yes,0,StressBall (UnityEngine.GameObject),1,2024-08-28 16:00:32
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:310.5905|y:215.1395|z:30.45361),Pos(x:-0.5472919|y:1.146631|z:1.364249)|Rot(x:318.9045|y:223.4708|z:40.09048),Pos(x:-0.5074142|y:1.174899|z:1.360419)|Rot(x:332.4002|y:243.3687|z:61.80175),Pos(x:-0.4905781|y:1.186833|z:1.340763)|Rot(x:332.4002|y:243.3687|z:61.8017),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:5.794294|y:94.9687|z:359.7508),Pos(x:-0.5806748|y:1.242424|z:1.354834)|Rot(x:25.65087|y:94.87478|z:359.7249),Pos(x:-0.5694901|y:1.265822|z:1.353755)|Rot(x:43.52171|y:94.7584|z:359.6581),Pos(x:-0.5510435|y:1.285327|z:1.352058)|Rot(x:43.52174|y:94.75829|z:359.658),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:11.01164|y:90|z:0),Pos(x:-0.5777625|y:1.248227|z:1.328133)|Rot(x:33.53508|y:90|z:0),Pos(x:-0.5624489|y:1.271333|z:1.328133)|Rot(x:53.80618|y:90|z:0),Pos(x:-0.5396101|y:1.288045|z:1.328133)|Rot(x:53.80612|y:90.00007|z:5.494044E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:6.618975|y:87.02097|z:0.149895),Pos(x:-0.5807232|y:1.238479|z:1.304369)|Rot(x:21.52202|y:87.06242|z:0.1600627),Pos(x:-0.5710751|y:1.262987|z:1.304938)|Rot(x:33.86482|y:70.67736|z:350.8552),Pos(x:-0.5563239|y:1.284137|z:1.305765)|Rot(x:33.8648|y:70.67737|z:350.8552),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:6.625843|y:85.03494|z:356.4695),Pos(x:-0.5779738|y:1.222835|z:1.281538)|Rot(x:21.52879|y:85.10396|z:356.4865),Pos(x:-0.5711676|y:1.239906|z:1.28099)|Rot(x:35.08804|y:90.2343|z:359.4241),Pos(x:-0.5601323|y:1.255616|z:1.280752)|Rot(x:35.08807|y:90.23425|z:359.4241),Yes,0,StressBall (UnityEngine.GameObject),1,2024-08-28 16:00:33
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:309.9853|y:214.1055|z:31.80907),Pos(x:-0.5468401|y:1.145981|z:1.364249)|Rot(x:318.1764|y:222.784|z:41.12774),Pos(x:-0.5064439|y:1.173503|z:1.360419)|Rot(x:331.4492|y:243.1129|z:62.34524),Pos(x:-0.4893888|y:1.185122|z:1.340763)|Rot(x:331.4492|y:243.1129|z:62.34521),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:5.860679|y:94.96841|z:359.7507),Pos(x:-0.580621|y:1.242419|z:1.354829)|Rot(x:25.45683|y:94.87584|z:359.7254),Pos(x:-0.5695154|y:1.265854|z:1.353757)|Rot(x:43.0933|y:94.76189|z:359.6605),Pos(x:-0.5512146|y:1.285497|z:1.352073)|Rot(x:43.09335|y:94.7618|z:359.6604),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:11.09551|y:90|z:0),Pos(x:-0.5776866|y:1.248213|z:1.328133)|Rot(x:33.63099|y:90|z:0),Pos(x:-0.5623344|y:1.271293|z:1.328133)|Rot(x:53.91291|y:90|z:0),Pos(x:-0.5394645|y:1.287962|z:1.328133)|Rot(x:53.91287|y:90.00007|z:5.218178E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:6.781483|y:87.02141|z:0.1499444),Pos(x:-0.5805923|y:1.238464|z:1.304376)|Rot(x:21.89115|y:87.06351|z:0.1604701),Pos(x:-0.5707867|y:1.262908|z:1.304953)|Rot(x:34.39739|y:70.57269|z:350.666),Pos(x:-0.5558316|y:1.283915|z:1.30579)|Rot(x:34.39738|y:70.57271|z:350.6661),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:6.788361|y:85.03567|z:356.4696),Pos(x:-0.5778633|y:1.222822|z:1.281548)|Rot(x:21.89793|y:85.10582|z:356.4872),Pos(x:-0.5709478|y:1.23985|z:1.281009)|Rot(x:35.6408|y:90.27273|z:359.4864),Pos(x:-0.5597613|y:1.255453|z:1.280784)|Rot(x:35.64085|y:90.27267|z:359.4863),Yes,0,StressBall (UnityEngine.GameObject),1,2024-08-28 16:00:34
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:310.5905|y:215.1395|z:30.45361),Pos(x:-0.5472919|y:1.146631|z:1.364249)|Rot(x:318.9045|y:223.4708|z:40.09048),Pos(x:-0.5074142|y:1.174899|z:1.360419)|Rot(x:332.4002|y:243.3687|z:61.80175),Pos(x:-0.4905781|y:1.186833|z:1.340763)|Rot(x:332.4002|y:243.3687|z:61.8017),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:5.761099|y:94.96883|z:359.7508),Pos(x:-0.5807016|y:1.242427|z:1.354836)|Rot(x:25.61768|y:94.87497|z:359.725),Pos(x:-0.5695305|y:1.265831|z:1.353758)|Rot(x:43.48851|y:94.75865|z:359.6582),Pos(x:-0.5510952|y:1.285347|z:1.352063)|Rot(x:43.48857|y:94.75858|z:359.6582),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:11.77378|y:90|z:0),Pos(x:-0.5770739|y:1.248089|z:1.328133)|Rot(x:35.6644|y:90|z:0),Pos(x:-0.5609124|y:1.270609|z:1.328133)|Rot(x:57.16597|y:90|z:0),Pos(x:-0.5371335|y:1.285954|z:1.328133)|Rot(x:57.16592|y:90.00008|z:5.983567E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:9.185893|y:87.02777|z:0.1508244),Pos(x:-0.5786611|y:1.238193|z:1.304476)|Rot(x:28.51593|y:87.08459|z:0.1694473),Pos(x:-0.5661045|y:1.261341|z:1.305194)|Rot(x:44.33096|y:67.98949|z:346.5669),Pos(x:-0.5476005|y:1.279291|z:1.306209)|Rot(x:44.33096|y:67.9895|z:346.5669),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:9.19276|y:85.04627|z:356.4711),Pos(x:-0.5762333|y:1.222592|z:1.281689)|Rot(x:28.52266|y:85.1409|z:356.5021),Pos(x:-0.5674066|y:1.238717|z:1.281314)|Rot(x:46.01221|y:91.22128|z:0.8623562),Pos(x:-0.553591|y:1.25205|z:1.281308)|Rot(x:46.01223|y:91.22122|z:0.8623049),Yes,0,StressBall (UnityEngine.GameObject),1,2024-08-28 16:00:35
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:310.5905|y:215.1395|z:30.45361),Pos(x:-0.5472919|y:1.146631|z:1.364249)|Rot(x:318.9045|y:223.4708|z:40.09048),Pos(x:-0.5074142|y:1.174899|z:1.360419)|Rot(x:332.4002|y:243.3687|z:61.80175),Pos(x:-0.4905781|y:1.186833|z:1.340763)|Rot(x:332.4002|y:243.3687|z:61.8017),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:5.761099|y:94.96883|z:359.7508),Pos(x:-0.5807016|y:1.242427|z:1.354836)|Rot(x:25.68277|y:94.87461|z:359.7249),Pos(x:-0.5695041|y:1.265818|z:1.353756)|Rot(x:43.61222|y:94.75763|z:359.6575),Pos(x:-0.5510267|y:1.285294|z:1.352057)|Rot(x:43.61226|y:94.75756|z:359.6575),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:11.99651|y:90|z:0),Pos(x:-0.5768731|y:1.248047|z:1.328133)|Rot(x:36.31039|y:90|z:0),Pos(x:-0.5604586|y:1.270383|z:1.328133)|Rot(x:58.19291|y:90|z:0),Pos(x:-0.5364085|y:1.285299|z:1.328133)|Rot(x:58.19286|y:90.0001|z:8.099368E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:9.698244|y:87.02915|z:0.1510506),Pos(x:-0.5782512|y:1.238124|z:1.304498)|Rot(x:29.94372|y:87.08946|z:0.1718287),Pos(x:-0.5651224|y:1.260952|z:1.305244)|Rot(x:46.45499|y:67.23736|z:345.5024),Pos(x:-0.5459284|y:1.27816|z:1.306294)|Rot(x:46.45501|y:67.23737|z:345.5024),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:9.705092|y:85.04855|z:356.4715),Pos(x:-0.5758873|y:1.222535|z:1.281719)|Rot(x:29.95043|y:85.14901|z:356.5061),Pos(x:-0.5666631|y:1.238436|z:1.281378)|Rot(x:48.25006|y:91.49951|z:1.228624),Pos(x:-0.5523362|y:1.251218|z:1.281415)|Rot(x:48.25009|y:91.49947|z:1.228584),Yes,0,StressBall (UnityEngine.GameObject),1,2024-08-28 16:00:36
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:310.5905|y:215.1395|z:30.45361),Pos(x:-0.5472919|y:1.146631|z:1.364249)|Rot(x:318.9045|y:223.4708|z:40.09048),Pos(x:-0.5074142|y:1.174899|z:1.360419)|Rot(x:332.4002|y:243.3687|z:61.80175),Pos(x:-0.4905781|y:1.186833|z:1.340763)|Rot(x:332.4002|y:243.3687|z:61.8017),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:5.761099|y:94.96883|z:359.7508),Pos(x:-0.5807016|y:1.242427|z:1.354836)|Rot(x:25.55256|y:94.87531|z:359.7252),Pos(x:-0.5695571|y:1.265844|z:1.353761)|Rot(x:43.36484|y:94.75968|z:359.6589),Pos(x:-0.5511637|y:1.2854|z:1.352069)|Rot(x:43.36485|y:94.7596|z:359.6589),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:12.15031|y:90|z:0),Pos(x:-0.5767344|y:1.248017|z:1.328133)|Rot(x:36.68113|y:90|z:0),Pos(x:-0.5601758|y:1.270247|z:1.328133)|Rot(x:58.75885|y:90|z:0),Pos(x:-0.5359795|y:1.284925|z:1.328133)|Rot(x:58.75881|y:90.00009|z:7.572393E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:9.855565|y:87.02956|z:0.1511286),Pos(x:-0.5781254|y:1.238103|z:1.304504)|Rot(x:30.33475|y:87.09084|z:0.1725159),Pos(x:-0.5648414|y:1.26084|z:1.305259)|Rot(x:47.02054|y:67.02172|z:345.2041),Pos(x:-0.545468|y:1.277846|z:1.306317)|Rot(x:47.02055|y:67.02172|z:345.2041),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:9.862417|y:85.04924|z:356.4716),Pos(x:-0.5757812|y:1.222516|z:1.281729)|Rot(x:30.34145|y:85.15128|z:356.5072),Pos(x:-0.5664491|y:1.238355|z:1.281396)|Rot(x:48.8475|y:91.57958|z:1.331983),Pos(x:-0.5519894|y:1.250986|z:1.281444)|Rot(x:48.84755|y:91.57953|z:1.33193),Yes,0,StressBall (UnityEngine.GameObject),1,2024-08-28 16:00:37
